"source","target","relevance"
"/speaker/mala-gupta","everyday","0.012"
"/speaker/mala-gupta","component","0.012"
"/speaker/mala-gupta","learn","0.012"
"/speaker/mala-gupta","record","0.012"
"/speaker/mala-gupta","issue","0.012"
"/speaker/mala-gupta","powerful","0.012"
"/speaker/mala-gupta","seem","0.012"
"/speaker/mala-gupta","obvious","0.012"
"/speaker/mala-gupta","way","0.012"
"/speaker/mala-gupta","declarative","0.025"
"/speaker/mala-gupta","modify","0.012"
"/speaker/mala-gupta","query","0.012"
"/speaker/mala-gupta","let","0.012"
"/speaker/mala-gupta","most","0.012"
"/speaker/mala-gupta","use","0.025"
"/speaker/mala-gupta","harmless","0.012"
"/speaker/mala-gupta","switch","0.012"
"/speaker/mala-gupta","attendee","0.012"
"/speaker/mala-gupta","matching","0.037"
"/speaker/mala-gupta","focused","0.012"
"/speaker/mala-gupta","benefit","0.012"
"/speaker/mala-gupta","extract","0.012"
"/speaker/mala-gupta","syntax","0.012"
"/speaker/mala-gupta","achieve","0.012"
"/speaker/mala-gupta","clear","0.012"
"/speaker/mala-gupta","code","0.062"
"/speaker/mala-gupta","other","0.012"
"/speaker/mala-gupta","concise","0.025"
"/speaker/mala-gupta","pattern","0.086"
"/speaker/mala-gupta","age","0.012"
"/speaker/mala-gupta","deceive","0.012"
"/speaker/mala-gupta","understand","0.012"
"/speaker/mala-gupta","exist","0.025"
"/speaker/mala-gupta","real","0.012"
"/speaker/mala-gupta","specific","0.012"
"/speaker/mala-gupta","lie","0.012"
"/speaker/mala-gupta","write","0.012"
"/speaker/mala-gupta","processing","0.012"
"/speaker/mala-gupta","revolutionize","0.012"
"/speaker/mala-gupta","simple","0.012"
"/speaker/mala-gupta","parenthesized","0.012"
"/speaker/mala-gupta","heart","0.012"
"/speaker/mala-gupta","work","0.025"
"/speaker/mala-gupta","power","0.012"
"/speaker/mala-gupta","create","0.025"
"/speaker/mala-gupta","operator","0.012"
"/speaker/mala-gupta","determine","0.012"
"/speaker/mala-gupta","semantic","0.012"
"/speaker/mala-gupta","composable","0.012"
"/speaker/mala-gupta","developer","0.012"
"/speaker/mala-gupta","basis","0.012"
"/speaker/mala-gupta","data","0.049"
"/speaker/mala-gupta","statement","0.012"
"/speaker/mala-gupta","talk","0.012"
"/speaker/mala-gupta","expression","0.012"
"/speaker/mala-gupta","focus","0.025"
"/speaker/mary-grygleski","build","0.012"
"/speaker/mary-grygleski","developer","0.012"
"/speaker/mary-grygleski","such","0.049"
"/speaker/mary-grygleski","challenge","0.025"
"/speaker/mary-grygleski","ml","0.025"
"/speaker/mary-grygleski","importance","0.012"
"/speaker/mary-grygleski","viable","0.012"
"/speaker/mary-grygleski","face","0.012"
"/speaker/mary-grygleski","handling","0.025"
"/speaker/mary-grygleski","sourcing","0.012"
"/speaker/mary-grygleski","reactive","0.012"
"/speaker/mary-grygleski","mechanism(s","0.025"
"/speaker/mary-grygleski","discuss","0.012"
"/speaker/mary-grygleski","microservices.","0.012"
"/speaker/mary-grygleski","prove","0.012"
"/speaker/mary-grygleski","detail","0.012"
"/speaker/mary-grygleski","world","0.025"
"/speaker/mary-grygleski","data","0.062"
"/speaker/mary-grygleski","fact","0.025"
"/speaker/mary-grygleski","illustrated","0.012"
"/speaker/mary-grygleski","source","0.012"
"/speaker/mary-grygleski","pulsar","0.025"
"/speaker/mary-grygleski","distribute","0.037"
"/speaker/mary-grygleski","recent","0.025"
"/speaker/mary-grygleski","other","0.012"
"/speaker/mary-grygleski","pub","0.012"
"/speaker/mary-grygleski","high","0.049"
"/speaker/mary-grygleski","innovation","0.025"
"/speaker/mary-grygleski","outweigh","0.012"
"/speaker/mary-grygleski","take","0.012"
"/speaker/mary-grygleski","apply","0.012"
"/speaker/mary-grygleski","enable","0.037"
"/speaker/mary-grygleski","platform","0.049"
"/speaker/mary-grygleski","be","0.012"
"/speaker/mary-grygleski","generation","0.012"
"/speaker/mary-grygleski","responsive","0.012"
"/speaker/mary-grygleski","buy","0.012"
"/speaker/mary-grygleski","talk","0.012"
"/speaker/mary-grygleski","financial","0.012"
"/speaker/mary-grygleski","drive","0.025"
"/speaker/mary-grygleski","systems.","0.012"
"/speaker/mary-grygleski","simple","0.012"
"/speaker/mary-grygleski","iiot","0.012"
"/speaker/mary-grygleski","form","0.025"
"/speaker/mary-grygleski","underlie","0.025"
"/speaker/mary-grygleski","cloud","0.012"
"/speaker/mary-grygleski","variation","0.012"
"/speaker/mary-grygleski","exchange","0.012"
"/speaker/mary-grygleski","become","0.049"
"/speaker/mary-grygleski","messaging","0.049"
"/speaker/mary-grygleski","matching","0.012"
"/speaker/mary-grygleski","core","0.025"
"/speaker/mary-grygleski","processor","0.025"
"/speaker/mary-grygleski","eventful","0.012"
"/speaker/mary-grygleski","emergence","0.025"
"/speaker/mary-grygleski","multi","0.025"
"/speaker/mary-grygleski","open","0.012"
"/speaker/mary-grygleski","base","0.025"
"/speaker/mary-grygleski","push","0.025"
"/speaker/mary-grygleski","much","0.025"
"/speaker/mary-grygleski","case","0.025"
"/speaker/mary-grygleski","pace","0.025"
"/speaker/mary-grygleski","represent","0.012"
"/speaker/mary-grygleski","recommendation","0.012"
"/speaker/mary-grygleski","today","0.012"
"/speaker/mary-grygleski","rise","0.012"
"/speaker/mary-grygleski","approach","0.012"
"/speaker/mary-grygleski","run","0.012"
"/speaker/mary-grygleski","code","0.012"
"/speaker/mary-grygleski","environment.","0.012"
"/speaker/mary-grygleski","stateless","0.012"
"/speaker/mary-grygleski","streaming","0.086"
"/speaker/mary-grygleski","simulate","0.012"
"/speaker/mary-grygleski","ai","0.025"
"/speaker/mary-grygleski","virtualization","0.025"
"/speaker/mary-grygleski","disparate","0.025"
"/speaker/mary-grygleski","interested","0.012"
"/speaker/mary-grygleski","different","0.012"
"/speaker/mary-grygleski","ecommerce","0.012"
"/speaker/mary-grygleski","power","0.025"
"/speaker/mary-grygleski","development","0.037"
"/speaker/mary-grygleski","application","0.037"
"/speaker/mary-grygleski","evolution","0.012"
"/speaker/mary-grygleski","before.","0.012"
"/speaker/mary-grygleski","purpose","0.025"
"/speaker/mary-grygleski","solve","0.012"
"/speaker/mary-grygleski","obstacle","0.012"
"/speaker/mary-grygleski","stateful","0.012"
"/speaker/mary-grygleski","joy","0.012"
"/speaker/mary-grygleski","time","0.012"
"/speaker/mary-grygleski","understand","0.012"
"/speaker/mary-grygleski","processing","0.037"
"/speaker/mary-grygleski","apache","0.025"
"/speaker/mary-grygleski","dynamic","0.037"
"/speaker/mary-grygleski","explain","0.012"
"/speaker/mary-grygleski","unprecedented","0.025"
"/speaker/mary-grygleski","trading","0.012"
"/speaker/mary-grygleski","real","0.012"
"/speaker/mary-grygleski","heavy","0.012"
"/speaker/mary-grygleski","see","0.037"
"/speaker/mary-grygleski","use","0.012"
"/speaker/mary-grygleski","engine","0.012"
"/speaker/mary-grygleski","solution","0.012"
"/speaker/mary-grygleski","sub","0.012"
"/speaker/mary-grygleski","quarkus","0.012"
"/speaker/mary-grygleski","capability","0.037"
"/speaker/mary-grygleski","mean","0.012"
"/speaker/mary-grygleski","serverless","0.012"
"/speaker/mary-grygleski","message","0.049"
"/speaker/mary-grygleski","look","0.012"
"/speaker/mary-grygleski","kubernetes","0.012"
"/speaker/mary-grygleski","iot","0.025"
"/speaker/mary-grygleski","leverage","0.025"
"/speaker/mary-grygleski","side","0.012"
"/speaker/mary-grygleski","emerge","0.012"
"/speaker/mary-grygleski","modern","0.025"
"/speaker/mary-grygleski","edge","0.012"
"/speaker/mary-grygleski","learn","0.012"
"/speaker/mary-grygleski","long","0.012"
"/speaker/mary-grygleski","aspect","0.012"
"/speaker/mary-grygleski","system","0.086"
"/speaker/mary-grygleski","sell","0.012"
"/speaker/mary-grygleski","benefit","0.012"
"/speaker/mary-grygleski","pipeline","0.049"
"/speaker/mary-grygleski","software","0.062"
"/speaker/mary-grygleski","brand","0.025"
"/speaker/mary-grygleski","architecture","0.025"
"/speaker/mary-grygleski","problem","0.012"
"/speaker/mary-grygleski","fit","0.012"
"/speaker/mary-grygleski","flow","0.025"
"/speaker/mary-grygleski","elevate","0.025"
"/speaker/mary-grygleski","bring","0.037"
"/speaker/mary-grygleski","computing","0.025"
"/speaker/mary-grygleski","envelope","0.025"
"/speaker/mary-grygleski","native","0.025"
"/speaker/mary-grygleski","fashion","0.025"
"/speaker/mary-grygleski","event","0.173"
"/speaker/mary-grygleski","concept","0.049"
"/speaker/mary-grygleski","new","0.037"
"/speaker/mary-grygleski","overloaded","0.012"
"/speaker/mary-grygleski","storming","0.012"
"/speaker/mary-grygleski","true","0.012"
"/speaker/mary-grygleski","app","0.012"
"/speaker/mary-grygleski","term","0.025"
"/speaker/mary-grygleski","world.","0.012"
"/speaker/mary-grygleski","level","0.025"
"/speaker/mary-grygleski","hardware","0.025"
"/speaker/mary-grygleski","trade","0.012"
"/speaker/mary-grygleski","design","0.037"
"/speaker/mary-grygleski","examine","0.012"
"/speaker/mary-grygleski","try","0.012"
"/speaker/mary-grygleski","few","0.012"
"/speaker/mary-grygleski","move","0.025"
"/speaker/mary-grygleski","glue","0.025"
"/speaker/mary-grygleski","poise","0.012"
"/speaker/mary-grygleski","example","0.012"
"/speaker/matt-parizeau","much","0.012"
"/speaker/matt-parizeau","example","0.012"
"/speaker/matt-parizeau","learn","0.012"
"/speaker/matt-parizeau","presentation","0.012"
"/speaker/matt-parizeau","apply","0.012"
"/speaker/matt-parizeau","good","0.012"
"/speaker/matt-parizeau","practical","0.012"
"/speaker/matt-parizeau","focus","0.012"
"/speaker/matt-parizeau","modern","0.012"
"/speaker/matt-parizeau","app","0.025"
"/speaker/matt-parizeau","easy","0.012"
"/speaker/matt-parizeau","save","0.012"
"/speaker/matt-parizeau","roadmap","0.012"
"/speaker/matt-parizeau","own","0.012"
"/speaker/matt-parizeau","fit","0.012"
"/speaker/matt-parizeau","approach","0.012"
"/speaker/matt-parizeau","challenge","0.012"
"/speaker/matt-parizeau","result","0.012"
"/speaker/matt-parizeau","web","0.025"
"/speaker/matt-parizeau","browser","0.025"
"/speaker/matt-parizeau","present","0.012"
"/speaker/matt-parizeau","potential","0.012"
"/speaker/matt-parizeau","many","0.012"
"/speaker/matt-parizeau","money","0.012"
"/speaker/matt-parizeau","perform","0.025"
"/speaker/matt-parizeau","responsive","0.012"
"/speaker/matt-parizeau","maintain","0.012"
"/speaker/matt-parizeau","workload","0.012"
"/speaker/matt-parizeau","small","0.012"
"/speaker/matt-parizeau","reduce","0.012"
"/speaker/matt-parizeau","cost","0.012"
"/speaker/matt-parizeau","cover","0.012"
"/speaker/matt-parizeau","server","0.012"
"/speaker/matt-parizeau","security","0.012"
"/speaker/matt-parizeau","basic","0.012"
"/speaker/matt-parizeau","describe","0.012"
"/speaker/matt-parizeau","start","0.012"
"/speaker/matt-parizeau","footprint","0.012"
"/speaker/mridul-moitra","operation","0.012"
"/speaker/mridul-moitra","deep","0.012"
"/speaker/mridul-moitra","application","0.049"
"/speaker/mridul-moitra","shift","0.012"
"/speaker/mridul-moitra","security","0.012"
"/speaker/mridul-moitra","efficiency","0.012"
"/speaker/mridul-moitra","leverage","0.012"
"/speaker/mridul-moitra","experience","0.025"
"/speaker/mridul-moitra","session","0.012"
"/speaker/mridul-moitra","user","0.037"
"/speaker/mridul-moitra","understanding","0.012"
"/speaker/mridul-moitra","usage","0.012"
"/speaker/mridul-moitra","leave","0.012"
"/speaker/mridul-moitra","data","0.012"
"/speaker/mridul-moitra","interaction","0.012"
"/speaker/mridul-moitra","holistic","0.012"
"/speaker/mridul-moitra","factor","0.012"
"/speaker/mridul-moitra","advantage","0.012"
"/speaker/mridul-moitra","collect","0.012"
"/speaker/mridul-moitra","explore","0.012"
"/speaker/mridul-moitra","talk","0.012"
"/speaker/mridul-moitra","apply","0.012"
"/speaker/mridul-moitra","development","0.025"
"/speaker/mridul-moitra","clean","0.012"
"/speaker/mridul-moitra","ux","0.025"
"/speaker/mridul-moitra","app","0.012"
"/speaker/mridul-moitra","attend","0.012"
"/speaker/mridul-moitra","rakesh","0.012"
"/speaker/mridul-moitra","efficient","0.012"
"/speaker/mridul-moitra","organization","0.012"
"/speaker/mridul-moitra","practical","0.012"
"/speaker/mridul-moitra","become","0.012"
"/speaker/mridul-moitra","implement","0.012"
"/speaker/mridul-moitra","practice","0.012"
"/speaker/mridul-moitra","consideration","0.012"
"/speaker/mridul-moitra","mridul","0.012"
"/speaker/mridul-moitra","combine","0.012"
"/speaker/mridul-moitra","effort","0.012"
"/speaker/mridul-moitra","strategy","0.012"
"/speaker/mridul-moitra","incorporate","0.012"
"/speaker/mridul-moitra","such","0.012"
"/speaker/mridul-moitra","improve","0.012"
"/speaker/mridul-moitra","take","0.012"
"/speaker/mridul-moitra","ensure","0.012"
"/speaker/mridul-moitra","decade","0.012"
"/speaker/mridul-moitra","cover","0.012"
"/speaker/mridul-moitra","good","0.012"
"/speaker/mridul-moitra","maintenance","0.012"
"/speaker/mridul-moitra","framework","0.012"
"/speaker/mridul-moitra","create","0.012"
"/speaker/mridul-moitra","design","0.012"
"/speaker/mridul-moitra","cloud","0.074"
"/speaker/mridul-moitra","role","0.012"
"/speaker/mridul-moitra","establish","0.012"
"/speaker/mridul-moitra","performance","0.012"
"/speaker/mridul-moitra","friendliness","0.012"
"/speaker/mridul-moitra","do","0.012"
"/speaker/nagesha-saligrama","leverage","0.012"
"/speaker/nagesha-saligrama","field","0.012"
"/speaker/nagesha-saligrama","optimize","0.012"
"/speaker/nagesha-saligrama","airline","0.037"
"/speaker/nagesha-saligrama","advanced","0.012"
"/speaker/nagesha-saligrama","organization","0.012"
"/speaker/nagesha-saligrama","play","0.012"
"/speaker/nagesha-saligrama","innovation","0.012"
"/speaker/nagesha-saligrama","future","0.012"
"/speaker/nagesha-saligrama","achieve","0.012"
"/speaker/nagesha-saligrama","technology","0.025"
"/speaker/nagesha-saligrama","goal","0.012"
"/speaker/nagesha-saligrama","complexity","0.012"
"/speaker/nagesha-saligrama","cut","0.012"
"/speaker/nagesha-saligrama","drive","0.012"
"/speaker/nagesha-saligrama","critical","0.012"
"/speaker/nagesha-saligrama","deep","0.012"
"/speaker/nagesha-saligrama","exciting","0.012"
"/speaker/nagesha-saligrama","explore","0.012"
"/speaker/nagesha-saligrama","aviation","0.012"
"/speaker/nagesha-saligrama","learn","0.012"
"/speaker/nagesha-saligrama","technique","0.012"
"/speaker/nagesha-saligrama","join","0.012"
"/speaker/nagesha-saligrama","challenge","0.025"
"/speaker/nagesha-saligrama","process","0.012"
"/speaker/nagesha-saligrama","world","0.012"
"/speaker/nagesha-saligrama","shape","0.012"
"/speaker/nagesha-saligrama","delve","0.012"
"/speaker/nagesha-saligrama","session","0.012"
"/speaker/nagesha-saligrama","edge","0.012"
"/speaker/nagesha-saligrama","ai","0.012"
"/speaker/nagesha-saligrama","understanding","0.012"
"/speaker/nagesha-saligrama","discover","0.012"
"/speaker/nagesha-saligrama","industry","0.025"
"/speaker/nagesha-saligrama","success","0.012"
"/speaker/nagesha-saligrama","include","0.012"
"/speaker/nagesha-saligrama","facilitate","0.012"
"/speaker/nagesha-saligrama","ensure","0.012"
"/speaker/nagesha-saligrama","efficient","0.012"
"/speaker/nagesha-saligrama","demonstrate","0.012"
"/speaker/nagesha-saligrama","overcome","0.012"
"/speaker/nagesha-saligrama","evolution","0.012"
"/speaker/nagesha-saligrama","operation","0.049"
"/speaker/nagesha-saligrama","late","0.012"
"/speaker/nagesha-saligrama","gain","0.012"
"/speaker/nagesha-saligrama","example","0.012"
"/speaker/nagesha-saligrama","role","0.012"
"/speaker/nagesha-saligrama","pressing","0.012"
"/speaker/nagesha-saligrama","real","0.012"
"/speaker/nagesha-saligrama","ml","0.012"
"/speaker/nagesha-saligrama","management","0.012"
"/speaker/nagesha-saligrama","look","0.012"
"/speaker/nagesha-saligrama","technologist","0.012"
"/speaker/nagesha-saligrama","tool","0.012"
"/speaker/nagesha-saligrama","part","0.012"
"/speaker/nataraju-vusirikala","such","0.012"
"/speaker/nataraju-vusirikala","rapid","0.012"
"/speaker/nataraju-vusirikala","apply","0.012"
"/speaker/nataraju-vusirikala","more","0.025"
"/speaker/nataraju-vusirikala","conjunction","0.012"
"/speaker/nataraju-vusirikala","add","0.012"
"/speaker/nataraju-vusirikala","scale","0.025"
"/speaker/nataraju-vusirikala","unravel","0.012"
"/speaker/nataraju-vusirikala","reimagine","0.012"
"/speaker/nataraju-vusirikala","evolve","0.012"
"/speaker/nataraju-vusirikala","large","0.012"
"/speaker/nataraju-vusirikala","learn","0.012"
"/speaker/nataraju-vusirikala","walmart","0.012"
"/speaker/nataraju-vusirikala","advancement","0.012"
"/speaker/nataraju-vusirikala","computer","0.012"
"/speaker/nataraju-vusirikala","get","0.012"
"/speaker/nataraju-vusirikala","infrastructure","0.012"
"/speaker/nataraju-vusirikala","experience","0.012"
"/speaker/nataraju-vusirikala","ai","0.025"
"/speaker/nataraju-vusirikala","innovation","0.025"
"/speaker/nataraju-vusirikala","base","0.012"
"/speaker/nataraju-vusirikala","retail","0.012"
"/speaker/nataraju-vusirikala","leverage","0.012"
"/speaker/nataraju-vusirikala","text","0.012"
"/speaker/nataraju-vusirikala","power","0.012"
"/speaker/nataraju-vusirikala","software","0.012"
"/speaker/nataraju-vusirikala","build","0.012"
"/speaker/nataraju-vusirikala","thank","0.012"
"/speaker/nataraju-vusirikala","way","0.012"
"/speaker/nataraju-vusirikala","different","0.012"
"/speaker/nataraju-vusirikala","meaning","0.012"
"/speaker/nataraju-vusirikala","application","0.012"
"/speaker/nataraju-vusirikala","availability","0.012"
"/speaker/nataraju-vusirikala","data","0.049"
"/speaker/nataraju-vusirikala","plethora","0.012"
"/speaker/nataraju-vusirikala","help","0.012"
"/speaker/nataraju-vusirikala","think","0.012"
"/speaker/nataraju-vusirikala","advanced","0.012"
"/speaker/nataraju-vusirikala","embedding","0.025"
"/speaker/nataraju-vusirikala","ready","0.012"
"/speaker/nataraju-vusirikala","pace","0.012"
"/speaker/nataraju-vusirikala","retailer","0.012"
"/speaker/nataraju-vusirikala","consume","0.012"
"/speaker/nataraju-vusirikala","technology","0.012"
"/speaker/nataraju-vusirikala","talk","0.012"
"/speaker/nataraju-vusirikala","know","0.012"
"/speaker/nataraju-vusirikala","categorical","0.012"
"/speaker/nataraju-vusirikala","unstructured","0.012"
"/speaker/nataraju-vusirikala","image","0.012"
"/speaker/nataraju-vusirikala","type","0.012"
"/speaker/nataraju-vusirikala","join","0.012"
"/speaker/nataraju-vusirikala","ôçö","0.012"
"/speaker/nataraju-vusirikala","customer","0.012"
"/speaker/nataraju-vusirikala","transactional","0.012"
"/speaker/neeraj-poddar","learn","0.012"
"/speaker/neeraj-poddar","choose","0.012"
"/speaker/neeraj-poddar","project","0.012"
"/speaker/neeraj-poddar","face","0.012"
"/speaker/neeraj-poddar","run","0.012"
"/speaker/neeraj-poddar","generation","0.012"
"/speaker/neeraj-poddar","new","0.012"
"/speaker/neeraj-poddar","scale","0.012"
"/speaker/neeraj-poddar","standard","0.012"
"/speaker/neeraj-poddar","task","0.012"
"/speaker/neeraj-poddar","technology","0.012"
"/speaker/neeraj-poddar","achieve","0.012"
"/speaker/neeraj-poddar","next","0.012"
"/speaker/neeraj-poddar","burden","0.012"
"/speaker/neeraj-poddar","reduce","0.012"
"/speaker/neeraj-poddar","multitude","0.012"
"/speaker/neeraj-poddar","declarative","0.012"
"/speaker/neeraj-poddar","utilize","0.012"
"/speaker/neeraj-poddar","scalable","0.012"
"/speaker/neeraj-poddar","include","0.012"
"/speaker/neeraj-poddar","establish","0.012"
"/speaker/neeraj-poddar","security","0.012"
"/speaker/neeraj-poddar","solution","0.012"
"/speaker/neeraj-poddar","challenge","0.025"
"/speaker/neeraj-poddar","drive","0.012"
"/speaker/neeraj-poddar","microservice","0.012"
"/speaker/neeraj-poddar","api","0.025"
"/speaker/neeraj-poddar","daunting","0.012"
"/speaker/neeraj-poddar","gitop","0.012"
"/speaker/neeraj-poddar","seem","0.012"
"/speaker/neeraj-poddar","management","0.012"
"/speaker/neeraj-poddar","open","0.025"
"/speaker/neeraj-poddar","model","0.012"
"/speaker/neeraj-poddar","move","0.012"
"/speaker/neeraj-poddar","industry","0.012"
"/speaker/neeraj-poddar","independent","0.012"
"/speaker/neeraj-poddar","multi","0.012"
"/speaker/neeraj-poddar","build","0.025"
"/speaker/neeraj-poddar","cloud","0.049"
"/speaker/neeraj-poddar","native","0.049"
"/speaker/neeraj-poddar","unified","0.012"
"/speaker/neeraj-poddar","success","0.025"
"/speaker/neeraj-poddar","talk","0.012"
"/speaker/neeraj-poddar","platform","0.037"
"/speaker/neeraj-poddar","organization","0.012"
"/speaker/neeraj-poddar","bring","0.012"
"/speaker/neeraj-poddar","explore","0.012"
"/speaker/neeraj-poddar","strong","0.012"
"/speaker/neeraj-poddar","kubernetes","0.012"
"/speaker/neeraj-poddar","container","0.012"
"/speaker/neeraj-poddar","cluster","0.012"
"/speaker/neeraj-poddar","operational","0.012"
"/speaker/neeraj-poddar","source","0.025"
"/speaker/neeraj-poddar","benefit","0.012"
"/speaker/nicolas-frankel","believe","0.012"
"/speaker/nicolas-frankel","apisix","0.012"
"/speaker/nicolas-frankel","business","0.025"
"/speaker/nicolas-frankel","short","0.012"
"/speaker/nicolas-frankel","endpoint","0.025"
"/speaker/nicolas-frankel","issue","0.025"
"/speaker/nicolas-frankel","detail","0.012"
"/speaker/nicolas-frankel","need","0.037"
"/speaker/nicolas-frankel","deploy","0.025"
"/speaker/nicolas-frankel","micro","0.049"
"/speaker/nicolas-frankel","design","0.012"
"/speaker/nicolas-frankel","let","0.012"
"/speaker/nicolas-frankel","base","0.012"
"/speaker/nicolas-frankel","wall","0.012"
"/speaker/nicolas-frankel","path","0.025"
"/speaker/nicolas-frankel","first","0.012"
"/speaker/nicolas-frankel","talk","0.037"
"/speaker/nicolas-frankel","engine","0.025"
"/speaker/nicolas-frankel","complete","0.012"
"/speaker/nicolas-frankel","project","0.012"
"/speaker/nicolas-frankel","solve","0.012"
"/speaker/nicolas-frankel","experience","0.012"
"/speaker/nicolas-frankel","successful","0.012"
"/speaker/nicolas-frankel","capability","0.037"
"/speaker/nicolas-frankel","most","0.012"
"/speaker/nicolas-frankel","reason","0.012"
"/speaker/nicolas-frankel","stable","0.012"
"/speaker/nicolas-frankel","reap","0.012"
"/speaker/nicolas-frankel","introduce","0.012"
"/speaker/nicolas-frankel","time","0.012"
"/speaker/nicolas-frankel","break","0.012"
"/speaker/nicolas-frankel","use","0.049"
"/speaker/nicolas-frankel","update","0.012"
"/speaker/nicolas-frankel","frequent","0.012"
"/speaker/nicolas-frankel","exist","0.012"
"/speaker/nicolas-frankel","demo","0.012"
"/speaker/nicolas-frankel","unspoken","0.012"
"/speaker/nicolas-frankel","system","0.025"
"/speaker/nicolas-frankel","move","0.012"
"/speaker/nicolas-frankel","bad","0.012"
"/speaker/nicolas-frankel","show","0.037"
"/speaker/nicolas-frankel","publish","0.012"
"/speaker/nicolas-frankel","full","0.012"
"/speaker/nicolas-frankel","tip","0.012"
"/speaker/nicolas-frankel","future","0.012"
"/speaker/nicolas-frankel","deprecate","0.012"
"/speaker/nicolas-frankel","focused","0.012"
"/speaker/nicolas-frankel","middle","0.012"
"/speaker/nicolas-frankel","term","0.012"
"/speaker/nicolas-frankel","hit","0.012"
"/speaker/nicolas-frankel","allow","0.025"
"/speaker/nicolas-frankel","benefit","0.012"
"/speaker/nicolas-frankel","wrong","0.012"
"/speaker/nicolas-frankel","assumption","0.012"
"/speaker/nicolas-frankel","service","0.062"
"/speaker/nicolas-frankel","http","0.012"
"/speaker/nicolas-frankel","new","0.012"
"/speaker/nicolas-frankel","user","0.025"
"/speaker/nicolas-frankel","apache","0.012"
"/speaker/nicolas-frankel","rule","0.037"
"/speaker/nicolas-frankel","point","0.012"
"/speaker/nicolas-frankel","monitor","0.012"
"/speaker/nicolas-frankel","approach","0.012"
"/speaker/nicolas-frankel","make","0.012"
"/speaker/nicolas-frankel","trick","0.012"
"/speaker/nicolas-frankel","independent","0.012"
"/speaker/nicolas-frankel","problem","0.012"
"/speaker/nicolas-frankel","have","0.012"
"/speaker/nicolas-frankel","past","0.012"
"/speaker/nicolas-frankel","evolve","0.012"
"/speaker/nicolas-frankel","be","0.025"
"/speaker/nicolas-frankel","deployment","0.037"
"/speaker/nicolas-frankel","chance","0.012"
"/speaker/nicolas-frankel","achieve","0.012"
"/speaker/nicolas-frankel","contract","0.012"
"/speaker/nicolas-frankel","epic","0.012"
"/speaker/nicolas-frankel","api","0.025"
"/speaker/nicolas-frankel","function","0.012"
"/speaker/nicolas-frankel","ubiquitous","0.012"
"/speaker/nicolas-frankel","implement","0.012"
"/speaker/nicolas-frankel","migrate","0.012"
"/speaker/nicolas-frankel","plan","0.012"
"/speaker/nicolas-frankel","company","0.012"
"/speaker/nicolas-frankel","know","0.012"
"/speaker/nicolas-frankel","serverless","0.012"
"/speaker/nicolas-frankel","failure","0.012"
"/speaker/nikhil-nanivadekar","answer","0.012"
"/speaker/nikhil-nanivadekar","end","0.012"
"/speaker/nikhil-nanivadekar","performance","0.012"
"/speaker/nikhil-nanivadekar","release","0.025"
"/speaker/nikhil-nanivadekar","showcase","0.012"
"/speaker/nikhil-nanivadekar","today","0.012"
"/speaker/nikhil-nanivadekar","comparison","0.012"
"/speaker/nikhil-nanivadekar","strategy","0.012"
"/speaker/nikhil-nanivadekar","java","0.025"
"/speaker/nikhil-nanivadekar","plenty","0.012"
"/speaker/nikhil-nanivadekar","demonstrate","0.012"
"/speaker/nikhil-nanivadekar","discuss","0.012"
"/speaker/nikhil-nanivadekar","argument","0.012"
"/speaker/nikhil-nanivadekar","compelling","0.012"
"/speaker/nikhil-nanivadekar","make","0.012"
"/speaker/nikhil-nanivadekar","september","0.012"
"/speaker/nikhil-nanivadekar","feature","0.012"
"/speaker/nikhil-nanivadekar","question","0.012"
"/speaker/nikhil-nanivadekar","upgrade","0.037"
"/speaker/nikhil-nanivadekar","session","0.012"
"/speaker/nikhil-nanivadekar","talk","0.012"
"/speaker/nikhil-nanivadekar","able","0.012"
"/speaker/nikhil-nanivadekar","motivation","0.012"
"/speaker/nikhil-nanivadekar","nikhil","0.012"
"/speaker/nikhil-nanivadekar","provide","0.012"
"/speaker/nikhil-nanivadekar","new","0.012"
"/speaker/nikhil-nanivadekar","use","0.012"
"/speaker/nikhil-nanivadekar","improvement","0.012"
"/speaker/nikhil-nanivadekar","developer","0.012"
"/speaker/padmaraj-moorthy","marketing","0.012"
"/speaker/padmaraj-moorthy","organization","0.012"
"/speaker/padmaraj-moorthy","level","0.012"
"/speaker/padmaraj-moorthy","ticket","0.012"
"/speaker/padmaraj-moorthy","opportunity","0.012"
"/speaker/padmaraj-moorthy","scale","0.012"
"/speaker/padmaraj-moorthy","revenue","0.012"
"/speaker/padmaraj-moorthy","use","0.012"
"/speaker/padmaraj-moorthy","success","0.012"
"/speaker/padmaraj-moorthy","author","0.012"
"/speaker/padmaraj-moorthy","build","0.012"
"/speaker/padmaraj-moorthy","customer","0.037"
"/speaker/padmaraj-moorthy","engagement","0.012"
"/speaker/padmaraj-moorthy","personalize","0.012"
"/speaker/padmaraj-moorthy","take","0.012"
"/speaker/padmaraj-moorthy","next","0.012"
"/speaker/padmaraj-moorthy","search","0.012"
"/speaker/padmaraj-moorthy","know","0.012"
"/speaker/padmaraj-moorthy","maximum","0.012"
"/speaker/padmaraj-moorthy","drive","0.025"
"/speaker/padmaraj-moorthy","ready","0.012"
"/speaker/padmaraj-moorthy","cms","0.012"
"/speaker/padmaraj-moorthy","productivity","0.012"
"/speaker/padmaraj-moorthy","application","0.025"
